label,x,y,z
7,41.28113,-718.5558,500.4337
7,150.7383,-634.52893,909.4278
7,-670.4795,-224.70044,167.59952
7,-643.03284,-465.60785,-2.8623044
7,-756.188,20.411257,156.93735
8,-227.13838,315.0642,456.03818
8,48.41482,-73.3608,-639.5324
8,-384.9895,91.09393,-398.56775
8,335.92072,-171.1047,758.2871
8,-708.18066,441.1365,-273.1991
8,-269.85562,-41.47787,-362.0022
8,-287.58514,159.33856,352.4596
8,-436.19217,63.840263,397.85822
8,406.58694,378.64154,763.7248
8,54.68835,100.67102,-774.0448
8,117.4194,-246.50725,238.19157
8,715.4918,103.18715,338.12964
8,369.8989,-70.279434,-509.77994
8,-462.6166,414.0385,236.98447
8,-67.79717,32.903214,-1042.9174
8,-162.95744,-402.3945,730.71814
8,60.68942,253.33778,-23.9479
8,-440.27493,252.1676,-259.08075
8,-288.45834,248.88268,-57.539585
8,467.00708,559.2658,501.51004
8,594.4157,-338.254,-135.39716
8,-50.08827,395.96027,-800.146
8,111.2597,-441.59616,-421.32626
8,49.32261,571.70715,54.485725
8,-96.179756,295.40927,-551.0968
8,92.17163,-29.160507,-1.500513
8,133.94945,337.9435,-427.3729
8,264.2746,20.529146,440.99323
8,-18.46273,650.9754,556.67145
8,9.92297,383.90244,213.47232
8,135.33649,78.99663,131.99889
8,-556.23914,212.86467,-77.18502
8,-433.92245,199.85628,-856.31366
8,-382.77905,369.80624,-8.689939
8,-281.16974,161.41682,-689.54895
8,82.81786,515.9116,-371.3495
8,354.6699,210.46695,-230.3956
8,13.885689,343.5768,-522.5361
8,-255.1519,216.57176,-210.41237
8,-289.3864,46.060944,-238.05887
8,-145.43268,681.7547,-97.465416
8,-467.65234,-51.722122,-171.16852
8,365.37167,-218.5241,428.245
8,-365.18503,219.02702,328.56595
8,102.77528,726.8775,556.76855
8,553.8798,146.46706,223.53038
8,-375.61923,385.14816,196.47684
8,687.8008,418.66812,-23.54603
8,382.10822,574.41125,727.6503
8,-32.090588,-536.44104,-777.505
8,43.616585,410.97742,543.8978
8,174.58162,626.47253,669.0637
8,599.74396,-620.4177,-403.21613
8,-142.2238,101.79488,-504.3596
8,474.31863,-179.70633,-75.33737
8,1104.5537,53.53326,649.39844
8,57.222385,-317.97656,-6.1782055
8,-212.391,427.2847,-489.96027
8,-201.41133,52.550575,-400.95502
8,13.59309,-614.1238,404.72098
8,-239.24176,72.48087,449.68085
8,-438.3737,-14.945671,-685.32245
8,-506.0039,403.45187,-153.10263
8,-693.6261,468.5809,-360.37946
8,265.4904,123.68801,-795.5037
8,115.12038,-298.89423,50.034
8,-213.27061,475.46967,46.87637
8,-43.26499,41.00041,-914.8381
8,-609.2635,99.009315,270.44153
8,208.41377,-311.76712,-377.5542
8,-50.93039,6.497944,-389.17477
8,-175.17863,221.00978,517.6337
8,764.8512,-294.17062,-1001.0001
8,-613.6088,-102.40849,221.82857
8,-391.89743,228.97546,34.73689
8,-42.262653,-117.88911,-726.553
8,692.88574,159.8225,89.70769
8,39.11811,229.61026,-589.14856
8,-452.84622,175.69156,101.89511
8,-59.542362,-510.23877,-5.5710073
8,347.0823,857.2791,425.63464
8,-265.33456,133.45183,-264.74673
8,-99.39125,53.180294,222.68196
8,371.99622,138.23184,765.9553
8,907.7468,357.7809,22.458769
8,-63.39523,-5.865842,-560.3275
8,15.076625,161.551,-642.2644
8,-532.63403,417.81696,128.99002
8,-72.66386,537.62195,689.92865
8,456.0554,496.88565,847.45544
8,409.64902,-88.36757,-697.6126
8,-36.34736,7.213166,-804.9806
8,385.75894,518.687,614.2019
8,-350.21414,3.490779,-409.69446
8,117.83166,-138.05922,315.68085
9,-158.02708,282.14658,352.02725
9,-157.33127,-208.7446,843.4284
9,-635.5824,-466.7164,-360.72
9,-681.53925,-340.9531,149.09543
9,-455.26593,-467.74155,155.93156
9,-601.1713,69.856544,479.8467
9,-474.2901,-791.4587,33.68656
9,-89.98343,-753.8588,398.51147
9,-405.29517,-741.4696,-82.597664
9,-13.680894,-1033.6584,15.571889
9,-423.81348,-29.361591,746.6933
9,-46.11434,-815.15283,-155.72812
9,-566.72266,-144.21864,681.93414
9,-499.199,-403.20758,117.77616
9,-493.05685,-354.11337,488.3082
9,-495.4883,-469.7823,22.40325
9,589.15216,-1098.2346,37.485703
9,-564.0977,-636.58716,131.55133
9,-614.48517,-167.32565,333.62753
9,-258.1206,-717.64105,408.59302
9,-343.73718,-266.0095,518.8252
9,-588.06415,-532.7035,547.2455
9,-149.84528,-279.58267,728.2222
9,-343.93332,-569.66394,579.1955
9,-571.09094,-422.69656,223.24052
9,-553.99786,-685.83563,-167.8123
9,-73.08802,-494.6344,434.73242
9,178.35896,-342.72906,-46.277885
9,-599.47504,-229.25667,236.22885
9,-86.23994,-445.511,672.8084
9,-348.81342,-856.3303,-186.71823
9,-457.2156,-626.2586,-547.06165
9,-165.07082,-1120.7257,271.51743
9,182.9115,-407.8605,-164.0638
9,-344.3682,-558.62067,-330.55713
9,-473.47916,-632.27155,-219.60783
9,-654.9493,-577.4108,257.44424
9,-316.16516,-631.855,-479.70715
9,-653.78253,-254.65733,-19.563856
9,-195.08795,-891.2143,-40.182533
9,-651.03577,-305.45563,287.2971
9,-607.148,-344.10675,433.61197
9,-658.4808,-169.48221,-293.13266
9,675.2549,-661.7081,495.6729
9,-340.76212,-102.45226,704.0867
9,-353.6162,-954.41376,-158.65552
9,-264.0972,-878.2826,-111.3569
9,940.94653,284.7315,845.28467
9,-762.3914,-316.59436,-99.069336
9,77.830505,-947.5455,-437.22144
9,72.736885,-602.3756,791.22516
9,353.79465,-558.1109,486.86368
9,-112.601585,-755.3812,690.7543
9,-551.1974,-360.67416,555.2094
9,-270.9648,-978.35626,-30.788336
9,110.56164,-1174.447,53.102913
9,-389.37308,-606.2221,-431.88806
9,-431.604,-118.87404,-218.57256
9,-407.21954,-384.281,510.94925
9,-131.33382,-743.4929,-162.93147
9,263.27542,106.30505,697.9329
9,-535.4584,-190.93274,164.89438
9,-733.28253,-426.14447,84.18458
9,-245.64702,-223.28589,576.7744
9,-177.64664,-800.3189,117.19916
9,-801.02466,-202.86185,-197.904
9,-503.99347,-553.9167,157.96568
9,-744.76624,-297.90094,190.32196
9,-480.25717,-673.7283,-63.647785
9,-537.3582,-362.79892,342.51895
9,-225.02509,-978.0433,-413.67844
9,-145.53317,-379.98352,616.3105
9,-648.39557,-103.182434,-458.2371
9,550.3967,512.6679,415.85254
9,-380.58392,-952.22424,306.27454
9,371.78458,-844.37115,390.66965
9,-312.61346,-587.08813,419.55197
9,-175.57845,-1208.5923,-234.96954
9,187.92928,-691.21747,571.9043
9,-785.80585,-204.59189,-50.516445
9,-39.631,-453.90155,292.1994
9,-720.99725,-231.33891,421.25687
9,-376.05148,-175.33829,570.57086
9,220.02371,-1080.3809,-144.4451
9,-289.4794,-794.8281,378.70587
9,-28.633083,-921.5347,265.20898
9,-474.4622,-717.3382,-324.5938
9,-364.42868,-322.1179,210.26086
9,-350.90973,-594.4658,660.6123
9,-124.544945,-1031.724,-50.336548
9,-613.93805,-63.822887,-289.12598
9,-489.0589,-749.5826,333.98862
9,-381.16916,-511.08066,94.83417
9,-482.6691,-267.9861,206.26685
9,-100.905495,-725.3807,-462.37598
